,movie_ids,sources,ratings,ratings_binary,review_texts
1479,the_apparition,critics,rotten,n,Mild scares and a go-nowhere climax haunt this suburbs-set debut.
1480,the_apparition,critics,rotten,n,"If you listen closely enough while things go bump in the night during The Apparition, you might also hear the scraping of barrel bottoms."
1481,the_apparition,critics,rotten,n,"The story is a worthy one, but the film lacks any daring expressive touches that might have made it, at the very least, noteworthy."
1482,the_apparition,critics,rotten,n,"An incomprehensibly garbled, derivative attempt at a horror flick from first-time writer-director Todd Lincoln."
1483,the_apparition,critics,rotten,n,"It's a potentially creepy setting that would give an innovative director a chance to do a lot with a little. Unfortunately, Lincoln isn't one of those."
1484,the_apparition,critics,rotten,n,80 minutes of generic jump scares involving generic people who are largely to blame for their generic problems.
1485,the_apparition,critics,rotten,n,"At one point in the film, a cute neighbor dog wanders into the house, looks creepily into a corner of the laundry room, and dies. With the poor mutt's ridiculous death, we've lost the most likable character in the story."
1486,the_apparition,audience,1.0,p,"If you can make it to the end, that's the funniest part."
1487,the_apparition,audience,1.0,p,"I get it, it's a short movie. There's not much time to establish characters etc. but when it's sexist and stereotypical AF...it's just lame. The female lead takes her clothes off and stands around praising her boyfriend for doing things like installing security cameras. The dog died, no explanation and no follow up as the owner walks past the couple. Lazy storytelling, and relies on cliched rubbish and (no offence) really small boobs constantly being on show. I guess the 17mil budget must have been spent on Tom Felton's (harry Potter dude) paycheck and not unimportant stuff like...a script, decent dialogue or plot."
1488,the_apparition,audience,0.5,p,"It was as bad as they say, I couldn't finish it, and not even Ashley Greene's hotness or Tom Felton being there can save it."
1489,the_apparition,audience,1.5,p,"Pretty dull and unoriginal, but Ashley Greene was, at least, quite nice to look at."
1490,the_apparition,audience,1.0,p,"I think this movie isn't getting the appreciation it needs. I'm a big fan of horror and this movie made me cry of laughter. Usually it upsets me to see a dog dying in a movie, well, not this time. That scene had me gasping for air, i couldn't stop laughing. This movie was the most flippant i have ever seen. 10/10 comedy, though! Going to watch it again."
1491,the_apparition,audience,0.5,p,Long boring and dull. Not scary or nail biting.
1492,the_apparition,audience,4.0,n,A movie that you want to watch more than once  A good amount of suspense.
1493,the_apparition,audience,1.5,p,"Pretty weak sauce.  A by-the-numbers ghost flick that fails to deliver any real scares and lacks any kind of logic in the storytelling.  Seriously, the ""science"" presented is ridiculous."
1494,the_apparition,audience,1.5,p,"Okay, so now fair warning, this is a minor-spoiler, but, I really wouldn't worry about that seeing as I'm going to preface it by recommending you don't watch The Apparition.

In the 3rd act, there are some pretty cool scenes were things like ends up spliced through walls and such. Those parts were actually semi-cool. Everything else about The Apparition is a big, stupid, boring mess."
1495,the_apparition,audience,4.0,n,"I don't know why this movie is considered bad. Personally, it's a favorite of mine!!!"
1496,getaway,critics,fresh,p,...cheap but undeniable thrills...
1497,getaway,critics,rotten,n,Incredibly simple and vastly unoriginal.
1498,getaway,critics,rotten,n,There is something to be said for boosting that Bulgarian economy.
1499,getaway,critics,fresh,p,"The effects are all practical, and you get a visceral thump as motorcycles plow into walls and cars pummel each other on the streets. ""Getaway"" is like the anti-""Fast and the Furious."""
1500,getaway,critics,rotten,n,I feel such sadness and pity for the stunt drivers who risked their lives as part of the making of... Getaway.
1501,getaway,critics,rotten,n,"Like a shark, the film struggles to stay alive when motionless"
1502,getaway,critics,rotten,n,"I know this is a film where you have to suspend disbelief, but it's hard to take that leap of faith when everyone involved seems to not care as well."
1503,getaway,critics,rotten,n,"A little of a haunted man trying to save his wife, wondering if the methods justifies the means, with a snarky teen complaining in his ear is just too much of a strange thing."
1504,getaway,critics,rotten,n,...the wheeling and dealing of Getaway is all too familiar in its wasted gas-guzzle gumption of throwaway excitement and stimulation... it cannot change the fact that it has hit a creative speed bump...and in a worst way possible.
1505,getaway,critics,rotten,n,"For all of its vices, I can't help but think that we've brought Getaway on ourselves. It's not the car chase film we need right now, but it's probably the car chase movie we deserve. And if the finale is any indication, a sequel could be ready to go."
1506,getaway,critics,rotten,n,Getaway is a videogame-one at its best when realizing this truth.
1507,getaway,critics,rotten,n,"When chipmunk-faced Gomez curses, sailor-like, waves a big gun, brags on her genius-level hacker skills-you wanna say, 'Put down that fake gun and go sing a nice pop ditty.'"
1508,getaway,critics,rotten,n,"The wretchedness on display here is stunning, as if the screenplay was spat out by a musty, old Commodore 64 possessed by the spirit of Ed Wood."
1509,getaway,critics,rotten,n,This is the antithesis of craftsmanship.
1510,getaway,critics,rotten,n,"If you want to enjoy 'Getaway' feeling like you might be a blue bottle that's about to go 'splat' on the windscreen, rev it up."
1511,getaway,critics,rotten,n,"The story is just an excuse for 90 minutes of fast cars and crashes ... filmed in a grueling, dirty, too-fast edited fashion..."
1512,getaway,critics,rotten,n,"It's all you can do not to laugh. Oh, go ahead. But be forewarned that there are many miles to go before we get to the end and it will feel like an eternity before any of it makes sense."
1513,getaway,critics,rotten,n,"While the seemingly endless car chase has many literal gear changes, Getaway as a film is a monotone experience."
1514,getaway,critics,rotten,n,"It's mildly diverting, and it clearly hopes you won't point out if not its inconsistencies, then areas where it could have tried harder."
1515,getaway,critics,rotten,n,"Getaway feels like a project that was undercooked, needing snappier dialogue, better shot coverage in its action sequences, and especially a heavier dose of macho charisma."
1516,getaway,critics,rotten,n,"It's all you can do not to laugh. Oh, go ahead. But be forewarned that there are many miles to go before we get to the end and it will feel like an eternity before any of it makes sense."
1517,getaway,critics,rotten,n,"While the seemingly endless car chase has many literal gear changes, Getaway as a film is a monotone experience."
1518,getaway,critics,rotten,n,"Getaway feels like a project that was undercooked, needing snappier dialogue, better shot coverage in its action sequences, and especially a heavier dose of macho charisma."
1519,getaway,critics,rotten,n,"If movies need us to suspend disbelief, you have to supply your own clothes hangers for Getaway."
1520,getaway,critics,rotten,n,"With its smashy-crashy aesthetic and endless scenes of hyperbolic car-nage, Getaway exhausts the viewer's patience long before the finishing line approaches."
1521,getaway,critics,rotten,n,"One of the worst films of the year, by a country mile."
1522,getaway,critics,rotten,n,"You watch the resultant, wholly bloodless carnage with brain in neutral and eyes glazing over, as you would a re-run of Police, Camera, Action! at two in the morning."
1523,getaway,critics,fresh,p,This latter-day B movie can be rather fun in its preposterousness and bargain-basement style.
1524,getaway,critics,rotten,n,Getaway is pretty much a 90-minute car chase. That's it.
1525,getaway,critics,rotten,n,"The only participant to emerge with its reputation intact--though not its paint job--is the Shelby Mustang muscle car, which also delivers the film's most nuanced and psychologically complex performance."
1526,getaway,critics,rotten,n,"Getaway has some of the crass trappings of a charmingly crass, go-for-broke action pic like the delightful Crank. But it's too dumb - and far too cynical about what audiences want - to even know how to have fun with them."
1527,getaway,critics,rotten,n,"The characterization and dialogue are atrocious, the filmmaking is fashionably busy, and there's a lazy cynicism to the picture that sours its thrills."
1528,getaway,critics,rotten,n,It may be the dumbest movie released this summer.
1529,getaway,critics,rotten,n,"For 89 minutes that feel like 89 hours, cars speed out of control and crash doing only PG-13 damage. The damage to your brain while watching it is incalculable."
1530,getaway,critics,rotten,n,"Don't be alarmed if you walk out of Getaway feeling confused. It's not you. This grainy, clustered video game of a movie makes no sense."
1531,getaway,critics,rotten,n,By the time the movie actually arrives at its finest moment - a nearly two-minute single shot from the Mustang's hood as it chases the villain's van through dense traffic - you've become so numb to speed and sensation that you may barely notice.
1532,getaway,critics,rotten,n,Director Courtney Solomon doesn't know how to shoot action; his herky-jerk style is a constant distraction and never lets momentum build.
1533,getaway,critics,rotten,n,"You've probably seen this movie before, watching a child play with his toy Hot Wheels cars after eating multiple bowls of sugary breakfast cereal."
1534,getaway,critics,rotten,n,After a while it all becomes mind-numbing. How many chase scenes and car crashes (they do all start to look alike) can one person take?
1535,getaway,critics,rotten,n,"So forgettable that better title would be ""Throwaway."""
1536,getaway,audience,3.0,n,"It has great car accidents, that was fun at the beginning, but it got boring, and the end was like 😐. I liked the actors, but not the whole story."
1537,getaway,audience,5.0,n,No More Enough James Maslow as Max Portrayed By Bye Bye Celebrities Hello James Maslow Bye Bye James Maslow Hello Celebrities From Hollywood To Big Time Rush Go Home No More Enough
1538,getaway,audience,1.0,p,Not good really basic plot the directing isn't great the writing was bas but I love selena gomez even though they have her acting like a street kid which is just hard to believe but she tries and ethan hawke is ok but isn't given much to work with
1539,getaway,audience,1.0,p,"Monotonously fast-paced to the point of exhaustion, ""Getaway"" offers a reminder of the dangers in attempting to speed past coherent editing, character development, sensible dialogue, and an interesting plot."
1540,getaway,audience,2.0,p,"Getaway, it's got a very basic plot but it does have some decent action scenes but apart from that it's nothing new and it can feel a bit boring at times."
1541,getaway,audience,2.0,p,Getaway stars Ethan Hawke as a former race car driver whose wife is taken hostage by a mysterious voice that is keeping his wife.  He is given a car and given marching orders thru the streets of Bulgaria in the meantime he comes across computer wiz Selena Gomez.  Together they try to out smart the villain who turns out to be Jon Voight and to get back his wife before it's too late.  Unless you like the multiple police car chases and car crashes this is your type of movie.  Overall it was an okay movie to watch nothing great and nothing you will ever remember watching. You could skip this one.
1542,getaway,audience,3.0,n,It's not that bad. Simple story and nothing groundbreaking but still kind of fun.
1543,getaway,audience,1.5,p,"Excluding a particular long take towards the end and some of the action, this entire film is hot garbage.  Ethan Hawke is ok I guess but isn't ever used to his true potential"
1544,getaway,audience,2.0,p,"Story/Screenplay: (1.5/5)  Ridiculous.

Duration/Tempo: (2.5/5)  At 1 hour and 30 minutes, this is a short movie, which is good because it still felt a little long.  Good pacing, but the story line was poor.

Cast & Crew: (3.5/5)  Ethan Hawke and Selena Gomez did well with a bad story.  Enjoyed them both.

Summary: Overall, 2 out of 5 stars.  Our protagonist gets to drive a Shelby GT500 very fast for most of the movie.  This should be cool, but he's forced into reckless situations that put hundreds of other peoples' lives at stake.  Not cool.  This film had potential but failed to realize it."
1545,getaway,audience,0.5,p,Really bad.. It's hard to believe someone actually approved the sale of this movie as anything other than a bad made for tv action movie from the 80s or 90s.
1546,passion_play,critics,rotten,n,"Terribly shot and written, Glazer's got Rourke facing death so many times that an hour in you're hoping someone will just shoot him already, or at least you, and end this awful experiment."
1547,passion_play,critics,rotten,n,"This often risible mood piece stars Megan Fox as a circus sideshow attraction who has actual angel wings growing out of her back. Rather than doing the sensible thing and joining the X-Men, she instead decides to make out with Mickey Rourke. Go figure."
1548,passion_play,critics,rotten,n,full review at Movies for the Masses
1549,passion_play,critics,rotten,n,"Perhaps it's needless to say, but Rourke and Fox are a thoroughly mismatched screen couple, who exude zero screen chemistry with one another."
1550,passion_play,critics,rotten,n,"A vanity project from successful Hollywood screenwriter Mitch Glazer, this film should really be much funnier than it is. Oh, it's not a comedy, by the way. Not at all."
1551,passion_play,critics,rotten,n,Peculiarly bad. It's one of those total misfires that wanders so far off the track that you're left scratching your head.
1552,passion_play,critics,rotten,n,One of the funniest most pretentious art house flicks of the year...
1553,passion_play,critics,rotten,n,"There's undeniable entertainment value in accidental absurdity, but Passion Play strikes a note of delirium that's downright painful to process."
1554,passion_play,critics,rotten,n,The very definition of a cinematic curiosity: a movie that seems almost too strange to exist.
1555,passion_play,critics,rotten,n,"Mickey Rourke recently made headlines for dubbing Passion Play ""a terrible movie,"" a proclamation that's ultimately most notable for its understatement."
1556,passion_play,critics,rotten,n,This underworld fairy tale is so soggy and sentimental it's like a new genre: Hallmark noir.
1557,passion_play,critics,rotten,n,"Black Swan meets Water For Elephants, sort of. And is Mickey Rourke's male cougar character's obsession with his leading lady's wings in this post-mortem noir, possibly suspect intimations of either bestiality or necrophilia? Who cares."
1558,passion_play,critics,rotten,n,"The net effect is as if someone had set out to imitate a David Lynch movie without ever having seen one, or as if it had been directed by Wim Wenders (which is approximately the same thing)."
1559,passion_play,critics,rotten,n,"Despite a gorgeous poster, a beautiful object of affection and cult-worthy actors, Passion Play fails to transform from a poetic pet project into a fully realized film."
1560,passion_play,critics,rotten,n,"From the cheesy score to the nonsensical plot to the half-asleep performances, Passion Play is a snooze."
1561,passion_play,critics,rotten,n,"Screenwriter Mitch Glazer's directing debut is a romantic fable about love, redemption and exquisitely art-directed squalor whose evident sincerity is overwhelmed by its utter ridiculousness."
1562,passion_play,critics,rotten,n,"""It's like a movie,"" someone says at some point. Yeah, like one. But not quite."
1563,passion_play,critics,rotten,n,You almost wonder if the whole thing isn't just one big campy joke.
1564,passion_play,critics,rotten,n,"Conjuring magic, it goes abracadabra and snaps its fingers, but nothing happens."
1565,passion_play,critics,fresh,p,"You can do worse than a movie that features Megan Fox stripped down to her tattoos and Bill Murray as a pinstriped gangster who says things like, ""Kill him and bring her back here."""
1566,passion_play,critics,rotten,n,"Mickey Rourke recently made headlines for dubbing Passion Play ""a terrible movie,"" a proclamation that's ultimately most notable for its understatement."
1567,passion_play,critics,rotten,n,This underworld fairy tale is so soggy and sentimental it's like a new genre: Hallmark noir.
1568,passion_play,critics,rotten,n,"The net effect is as if someone had set out to imitate a David Lynch movie without ever having seen one, or as if it had been directed by Wim Wenders (which is approximately the same thing)."
1569,passion_play,critics,rotten,n,"From the cheesy score to the nonsensical plot to the half-asleep performances, Passion Play is a snooze."
1570,passion_play,critics,rotten,n,"""It's like a movie,"" someone says at some point. Yeah, like one. But not quite."
1571,passion_play,critics,rotten,n,You almost wonder if the whole thing isn't just one big campy joke.
1572,passion_play,critics,rotten,n,"Conjuring magic, it goes abracadabra and snaps its fingers, but nothing happens."
1573,passion_play,critics,fresh,p,"You can do worse than a movie that features Megan Fox stripped down to her tattoos and Bill Murray as a pinstriped gangster who says things like, ""Kill him and bring her back here."""
1574,passion_play,critics,rotten,n,Every now and then a movie's awfulness rises to the level of mystery. How did it get produced? Did anyone try to save the filmmaker from himself?
1575,passion_play,critics,rotten,n,Even those with giant soft spots for beautiful catastrophes will be hard-pressed to find anything to like in Passion Play.
1576,passion_play,critics,rotten,n,"""Passion Play"" would be midnight-movie fodder if it weren't so drearily wrapped up in its wounded-male aesthetic and a clumsy approach to art-movie moodiness that was abandoned in the '80s."
1577,passion_play,critics,rotten,n,"You can take the phoenix-rising actor out of straight-to-video trash, but -- well, you know the rest of it."
1578,passion_play,critics,rotten,n,"Perversely eccentric and frequently inert, screenwriter Mitch Glazer's directorial debut, Passion Play, will benefit from some of the well-known names attached, but the near-painful hipness of the production will yield poisonous word of mouth."
1579,passion_play,critics,rotten,n,It's embarrassing for the stars because they try to take such putrid material seriously.
1580,passion_play,critics,rotten,n,"If the degree of laughter at the wrong moments and the number of walkouts at the Toronto International Film Festival are any indication, the film will appeal only to the most fondly indulgent."
1581,passion_play,audience,3.5,n,"The film is a commentary on lost souls and superficial beauty that belies the greater beauty within. Fox plays an innocent lost to fhe woes of a cold, heartless world, something the heartless critics can identify with. But it is only a fallen artist, one who's lost his ability to call on the beauty of the muse that once filled his soul, who sets her free. He comes alive once again as his angle reminds him of the passion he had once within. And it's in the saving that not only turns his world right side up but fully transforms the beauty of the inner angel to her fullest form. A story of struggle, lost hope and then that hope and passion reborn by two fallen angels who sore together in the end"
1582,passion_play,audience,1.0,p,"as surprised as I was that Fox was so effective, I was equally surprise how little works in this hodgepodge of ideas."
1583,passion_play,audience,1.5,p,"This drama was one of the worst movies I've ever seen. Megan Fox, Mickey Rourke, Bill Murray, and the rest of the cast did a terrible job in this movie. In fact, Bill Murray doesn't do well as a villain like he was in this movie. It doesn't fit him. The plot to the movie was tedious and pathetic. This was a complete waste of my time. If you haven't seen this movie yet, I suggest that you don't. It's not worth it."
1584,passion_play,audience,0.5,p,Waste of time! Sorry to see that Mickey Rourke and Bill Murray wasted their time as well.
1585,passion_play,audience,0.5,p,"What could be worse than Mickey Rourke and Megan Fox making out in a movie?...well,I think Megan's acting takes the cake,definitely...

In this movie,she's playing an Angel for some reason and Bill effin' Murray is playing some mafia dude...sad,really sad.wasted talent at its best (of course,I am only talking about Mickey and Bill...NOT megan,ok?)"
1586,passion_play,audience,0.5,p,Megan Fox/Mickey Rourks new movie Passion Play is retarded don't bother watching it.
1587,passion_play,audience,0.5,p,watching Mickey Rourke and Megan Fox make out made me want to burn my eyes out.  the plot was stupid too
1588,passion_play,audience,1.0,p,"The film strikes out, big time. It feels like the director was trying to make a David Lynch or Terry Gilliam type of movie here. He even tries copying their styles and it doesn't work. In a weird way the film kind of reminded me of the movie, Indecent Proposal.  The special effects weren't good here. The flying sequence and Megan Fox's wings looked too cheesy and fake.

There is a lot of miscasting here. I think they casted Rourke cause of Angel Heart. He was better in that film than this one. He has no on screen chemistry with Fox. Megan tries to do the best that she can on screen. Rhys Ifans is way over the top in his role. Bill Murray happens to be the best one here. He makes the film, watchable. I like when he plays villain roles, like in Mad Dog and Glory and Kingpin.

If you see this movie, then watch it for Bill Murray's performance."
1589,passion_play,audience,1.0,p,"1/17/2014: A good cast, but a bad movie. Not enjoyable in any way. Down and out musician falls for young hottie with wings, but she gets taken by a mobster type. Interesting, but not put together well at all."
1590,passion_play,audience,2.5,p,"This film is strange, make no doubt about it, but it's not terrible.  I enjoyed seeing Mickey Rourke and Bill Murray and Megan Fox was more competent than usual (maybe that's because she's playing a symbol rather than a character).  There's some gorgeous cinematography and scoring and the premise is unusual enough to keep my interest."
1591,redline,critics,rotten,n,"Redline threatens to be so bad that it's good. Alas, no such luck as nothing can hide the fact that this has to be one of the worst acted movies of the year."
1592,redline,critics,rotten,n,"It's not so much a film as a cheesy garage calendar scantily-clad, over-made up ""cheap"" women as hood-ornaments."
1593,redline,critics,rotten,n,Your typical brain dead racing flick...
1594,redline,critics,rotten,n,"The whole thing is pretty stupid, but Angus Macfadyen is watchable as the villain."
1595,redline,critics,rotten,n,Mindless auto racing film a drag for teens and up.
1596,redline,critics,rotten,n,The movie would play almost as a postmodern parody of 1960s drive-in fare if it weren't put forward with such a silly straight face.
1597,redline,critics,rotten,n,This is one of those movies in which virtually no one comes out unscathed.
1598,redline,critics,rotten,n,"An idiotic action thriller, vanity project and testosterone-filled guilty pleasure whose sole purpose is to show off a fleet of million-dollar Ferraris and Lamborghinis belonging to fledgling movie mogul Daniel Sadek."
1599,redline,critics,rotten,n,"A PG-13 celebration of hot chicks, fast cars, and deplorable behavior is like diet Mountain Dew, near-beer, or an expletive-free version of Straight Outta Compton -- a tame, watered-down version of the real thing."
1600,redline,critics,rotten,n,Yawn.
1601,redline,critics,rotten,n,Well...at least you can look at the cars.
1602,redline,critics,rotten,n,"Looks like a music-video without the music--sleek visuals, lots of things moving around the screen, girls posing, and guys dressed like it's the 1980s. Steer clear."
1603,redline,critics,rotten,n,It's hard to say whether gleaming automobiles or women's bodies are given the more fetishlike treatment in this vanity production.
1604,redline,critics,rotten,n,The cars in the film are treated with more respect than the women.
1605,redline,critics,rotten,n,"The movie Redline is all about surfaces, for young men with testosterone to burn."
1606,redline,critics,rotten,n,"Redline isn't exactly a car wreck, mainly because it's far less exciting and you can, in fact, look away."
1607,redline,critics,rotten,n,"The makers of this self-indulgent autopalooza take a Ferrari engine, Porsche speed, Mercedes horsepower, and a Shelby Mustang chassis and somehow combine them into a Yugo."
1608,redline,critics,rotten,n,Redline mostly feels like one long stunt intercut with the boring parts of a porn movie.
1609,redline,critics,rotten,n,"Everything you'd expect it to be, and yet so much less: less character development, less believability, and most unforgivably, less escapist entertainment."
1610,redline,critics,rotten,n,"Although the movie's artistic merits are virtually nonexistent, Sadek does understand his audience, most of whom are unlikely to be acquainted yet with two key aspects of the film: driver's licenses and women."
1611,redline,critics,rotten,n,"It's not so much a film as a cheesy garage calendar scantily-clad, over-made up ""cheap"" women as hood-ornaments."
1612,redline,critics,rotten,n,"The whole thing is pretty stupid, but Angus Macfadyen is watchable as the villain."
1613,redline,critics,rotten,n,"An idiotic action thriller, vanity project and testosterone-filled guilty pleasure whose sole purpose is to show off a fleet of million-dollar Ferraris and Lamborghinis belonging to fledgling movie mogul Daniel Sadek."
1614,redline,critics,rotten,n,"A PG-13 celebration of hot chicks, fast cars, and deplorable behavior is like diet Mountain Dew, near-beer, or an expletive-free version of Straight Outta Compton -- a tame, watered-down version of the real thing."
1615,redline,critics,rotten,n,Yawn.
1616,redline,critics,rotten,n,It's hard to say whether gleaming automobiles or women's bodies are given the more fetishlike treatment in this vanity production.
1617,redline,critics,rotten,n,The cars in the film are treated with more respect than the women.
1618,redline,critics,rotten,n,"The movie Redline is all about surfaces, for young men with testosterone to burn."
1619,redline,critics,rotten,n,"Redline isn't exactly a car wreck, mainly because it's far less exciting and you can, in fact, look away."
1620,redline,critics,rotten,n,Redline mostly feels like one long stunt intercut with the boring parts of a porn movie.
1621,redline,critics,rotten,n,"Everything you'd expect it to be, and yet so much less: less character development, less believability, and most unforgivably, less escapist entertainment."
1622,redline,critics,rotten,n,"Although the movie's artistic merits are virtually nonexistent, Sadek does understand his audience, most of whom are unlikely to be acquainted yet with two key aspects of the film: driver's licenses and women."
1623,redline,critics,rotten,n,"Do yourself a favor and stay home. Griffin's 21-second wrecking-the-Enzo video on YouTube is more exciting (and better directed, and better acted ...) than anything in Redline."
1624,redline,critics,rotten,n,Redline continues the mind-boggling trend of films that choose to justify their existence by piling on layer after layer of meaningless excess.
1625,redline,critics,rotten,n,The pic oozes the charm and personality of an industrial film.
1626,redline,critics,rotten,n,Redline is the kind of movie where they spent so much on the fast cars they forgot to save any for acting lessons or screenplay rewrites.
1627,redline,critics,rotten,n,
1628,redline,audience,2.0,p,One of the worst movies of all time. I've seen it five times.
1629,redline,audience,3.5,n,It was fun race movie with more to than just racing. The story is not new but then they keep making movies that also have similar plot lines. But that does not make this any less enjoyable to watch. The racing scenes are good not great so is the acting. The cars are beautiful though and there is some great scenery around Vegas in the hills. Overall I did like the movie.
1630,redline,audience,0.5,p,Just cartoonish  bad.....almost unwatchable.
1631,redline,audience,1.0,p,"Skid Tires On Pavement before thinking about taking any risks involving snacks, friends and Redline because in the end the snacks will be all on you. Fancy posters, awesome wheels and one gorgeous woman is all this film has in store and nothing else. The cast is so jumbled up that you have no idea who's who and why they're there in the first place. Eddie Griffin is one of a few names you know from other movies like Undercover Brother and Deuce Bigalow and he plays a drag racing gambler named Infamous. He's good for the humor and his rare moments of acting, nothing else. The girl at the center of all this mayhem is none other than Nadia Bjorlin, if you're a Soap Opera fan then you'll know her as Chloe Lane from Days of Our Lives. Andy Cheng doesn't bring a whole lot to the table besides the lineup of cars and some i do believe actually do get damaged. Again the characters will have you guessing on who's really running the show, the story starts off as a no caffeine version of Fast & The Furious but somehow becomes the very cheesy made for tv entertainment to give Nadia more screen time.. If amazing exotic cars grabs your interest then by all means enjoy the movie, sitting through bad acting is the obstacle."
1632,redline,audience,0.5,p,Maximalna stupidita...
1633,redline,audience,0.5,p,"To date, this remains the single worst movie I have ever seen.  I convinced my friend to go see it with me by using the rational that ""even if the movie sucks, watching a bunch of super cars race around will still be worth it.""  I was beyond wrong. Redline doesn't even give you the satisfaction of enjoying the cars.  A bunch of fast forward (literally, they FF the race footage) and CG bulls*** makes the race scenes laughable.  Actually, I hesitate to even use the word laughable, because you don't want to laugh.  You sit there and wonder how someone could ever finance this POS film as happiness itself leaves your body.  This movie is so bad it's like a dementor from Harry Potter.  Over the course of an hour and a half, it will suck all the happiness from your soul and leave you wondering why you just spent $10+ to get kicked in the intellectual nuts.  In short, Eddie Griffin's Ferrari Enzo crash is a perfect metaphor for this ""movie.""  It's something cool given to a person who doesn't deserve it and has no idea WTF they are doing, and then you have to sit there and watch them slam it into a concrete barrier, while somehow convincing yourself that a benevolent God can still exist when a Ferrari Enzo is dead and Eddie Griffin is not."
1634,redline,audience,4.0,n,Only for the cars! 4 thumbs up!
1635,redline,audience,3.5,n,"On the streets of Los Angeles and Las Vegas, daredevil drivers race the world's most exotic cars for million dollar bets. But as the stakes rise, so does the danger - from deadly crashes to kidnapping and murder - and only the fast survive. 

With adrenaline-pumping action and some of the rarest, most expensive high-performance vehicles ever raced and obliterated on film, Redline roars into high gear and doesn't let off the gas until the final explosive rush. 

stars Nathan Phillips, Nadia Bjorlin, Angus Macfadyen, Tim Matheson, Eddie Griffin, Jesse Johnson and Christopher Backus.

directed by Andy Cheng."
1636,redline,audience,2.5,p,"nice cars, no plot. and they wrecked those nice cars too.."
1637,redline,audience,5.0,n,"i love car movies.. and this one looks really cool, the cars and everything!! also i think the main character is a girl!! and why do good cars have to die?????"
1638,haunting_of_molly_hartley,critics,rotten,n,I'm guessing this film will haunt Haley Bennett's potential acting career for years to come.
1639,haunting_of_molly_hartley,critics,rotten,n,"There have been numerous features concerning the possibly psychotic lives of teen girls. ""The Haunting of Molly Hartley"" has to be one of the worst of the bunch."
1640,haunting_of_molly_hartley,critics,rotten,n,A contemptible cross between To The Devil a Daughter and a dark version of High School Musical (without the music).
1641,haunting_of_molly_hartley,critics,rotten,n,
1642,haunting_of_molly_hartley,critics,rotten,n,"Overall, there's nothing in The Haunting of Molly Hartley for horror fans. It's not even a remotely decent effort."
1643,haunting_of_molly_hartley,critics,rotten,n,
1644,haunting_of_molly_hartley,critics,rotten,n,...an entirely forgettable (and utterly lightweight) horror endeavor.
1645,haunting_of_molly_hartley,critics,rotten,n,"A watered-down version of prior, better films, 'The Haunting of Molly Hartley' is as dumb as a box of Halloween candy."
1646,haunting_of_molly_hartley,critics,rotten,n,"Why do filmmakers bother? Are they crazy? Are we crazy? And if not, why do we keep paying $8 to see the same movie again?"
1647,haunting_of_molly_hartley,critics,rotten,n,"I can't believe that Freestyle actually got this movie to be released in the theaters. It's dull, boring, and at best, laughably bad."
1648,haunting_of_molly_hartley,critics,rotten,n,"...almost as inept as the movie's advertising campaign, which gives away the 'surprise' ending on the posters."
1649,haunting_of_molly_hartley,critics,rotten,n,"What transpires is everybody's guess, and all of it leads to what may take the blue ribbon for the least exciting climax ever to festoon a horror picture."
1650,haunting_of_molly_hartley,critics,rotten,n,Story about the devil's daughter that is poorly written but well acted
1651,haunting_of_molly_hartley,critics,rotten,n,"The acting in Haunting is cardboard as can be, and although Bennett tries hard to engage us, sheâ(TM)s seemingly interchangeable with any number of teen actresses currently roaming the airwaves at the CW."
1652,haunting_of_molly_hartley,critics,rotten,n,"The Haunting of Molly Hartley, sort of an updated Rosemary's Baby for teens, sucks most of the suspense out of its own suspense-thriller before the story even gets going."
1653,haunting_of_molly_hartley,critics,rotten,n,"A more accurate title would have been The Annoying Flashbacks of Molly Hartley, or Molly Hartley's Possibly Genetic Mental Disorder or even Molly Hartley's Series of Super-Sucky Unfortunate Events."
1654,haunting_of_molly_hartley,critics,fresh,p,"If you get past the retro Nancy Drew title, this is a worthwhile effort."
1655,haunting_of_molly_hartley,critics,rotten,n,The Haunting of Molly Hartley isn't the least bit haunting. It's just cheap.
1656,haunting_of_molly_hartley,critics,rotten,n,"God and Satan duke it out for the soul of a young girl in The Haunting of Molly Hartley, an unexpectedly cynical addition to the teen-scream genre."
1657,haunting_of_molly_hartley,critics,rotten,n,It's a horror film better suited for skittish cats than humans.
1658,haunting_of_molly_hartley,critics,rotten,n,
1659,haunting_of_molly_hartley,critics,fresh,p,"If you get past the retro Nancy Drew title, this is a worthwhile effort."
1660,haunting_of_molly_hartley,critics,rotten,n,The Haunting of Molly Hartley isn't the least bit haunting. It's just cheap.
1661,haunting_of_molly_hartley,critics,rotten,n,"God and Satan duke it out for the soul of a young girl in The Haunting of Molly Hartley, an unexpectedly cynical addition to the teen-scream genre."
1662,haunting_of_molly_hartley,critics,rotten,n,It's a horror film better suited for skittish cats than humans.
1663,haunting_of_molly_hartley,critics,rotten,n,"It would take hallucinations of a powerful kind indeed to find anything worthwhile in The Haunting of Molly Hartley, a dead-on-arrival thriller that resolutely fails to come to life."
1664,haunting_of_molly_hartley,critics,rotten,n,"It's no Rosemary's Baby, but for teens looking for a quick fix on All Hallow's Day, it will do."
1665,haunting_of_molly_hartley,critics,rotten,n,"The story's a snooze, so the filmmakers punch it up with smash cuts and thunderclaps that turn the most laughably banal items into cheap jack-in-the-box shocks. They'll make you flinch -- but then again, so will most of the dialogue."
